record_id,accident_year,age_of_casualty,speed_limit,hour,sex_of_casualty,casualty_severity,road_type,junction_detail,light_conditions,road_surface_conditions
20200102334271,2020,39,20.0,18,1,3,6,3,4,1
20200102334451,2020,60,30.0,16,1,3,6,0,1,1
20200102334461,2020,36,30.0,17,1,3,6,3,4,1
20200102334571,2020,21,20.0,18,2,3,6,7,4,1
20200102334651,2020,39,20.0,18,1,3,6,9,4,1
20200102335001,2020,33,40.0,7,1,3,3,3,1,2
20200102335311,2020,19,20.0,11,1,3,3,3,1,2
20200102335731,2020,8,20.0,15,1,3,6,6,1,2
20200102335901,2020,34,30.0,12,1,3,6,3,1,1
20200102336071,2020,46,30.0,17,1,2,6,3,4,2
20200102336281,2020,27,30.0,20,1,3,6,6,4,2
20200102336421,2020,31,30.0,21,1,3,3,0,4,2
20200102336691,2020,40,30.0,7,1,3,1,1,1,1
20200102336711,2020,43,30.0,13,2,3,6,7,1,2
20200102336771,2020,28,20.0,8,1,3,6,6,1,2
20200102337001,2020,33,20.0,8,1,3,6,9,1,1
20200102337101,2020,30,30.0,9,2,3,6,6,1,1
20200102337141,2020,60,30.0,9,2,3,6,3,1,1
20200102337191,2020,29,20.0,13,1,3,6,6,1,1
20200102337221,2020,42,30.0,18,1,3,9,0,4,9
20200102337291,2020,44,30.0,7,2,3,1,2,1,1
20200102337381,2020,45,30.0,22,2,3,1,1,7,1
20200102337691,2020,36,20.0,12,1,3,9,9,1,1
20200102337791,2020,51,30.0,15,1,2,9,3,1,1
20200102337971,2020,24,60.0,18,2,3,6,0,1,2
20200102338021,2020,45,20.0,17,1,2,3,3,4,2
20200102338201,2020,62,30.0,16,1,3,3,3,6,2
20200102338221,2020,54,20.0,19,1,2,6,0,4,2
20200102338371,2020,52,20.0,6,1,3,6,3,7,1
20200102338451,2020,9,30.0,18,1,3,6,9,4,2
20200102339121,2020,40,20.0,13,1,3,6,0,1,1
20200102339191,2020,85,30.0,6,1,2,6,3,1,2
20200102339201,2020,40,30.0,8,2,3,6,3,1,1
20200102339331,2020,-1,30.0,22,-1,3,6,0,4,2
20200102339361,2020,32,30.0,14,1,3,6,3,1,1
20200102340051,2020,60,20.0,19,1,2,6,3,4,1
20200102340101,2020,50,30.0,21,2,3,6,9,4,1
20200102340511,2020,51,30.0,12,1,3,6,3,1,1
20200102341771,2020,49,30.0,7,1,3,1,1,1,1
20200102341861,2020,28,20.0,8,1,3,6,3,1,1
20200102342341,2020,48,20.0,7,1,3,6,3,1,1
20200102342391,2020,27,30.0,7,2,3,9,0,1,1
20200102342541,2020,34,20.0,8,2,3,6,3,1,1
20200102342731,2020,55,20.0,7,1,3,1,1,4,1
20200102343041,2020,33,20.0,17,1,3,6,0,4,1
20200102343131,2020,29,20.0,16,2,3,6,2,1,2
20200102343421,2020,29,30.0,18,1,3,6,3,7,2
20200102343791,2020,32,20.0,7,1,3,6,5,1,1
20200102343861,2020,38,30.0,7,1,3,6,3,1,1
20200102344361,2020,39,30.0,12,1,3,3,9,1,1
20200102344671,2020,23,20.0,18,2,3,6,3,4,1
20200102344901,2020,27,30.0,8,2,3,6,9,1,1
20200102345161,2020,27,30.0,18,2,3,6,3,4,2
20200102345221,2020,35,40.0,18,1,3,1,1,4,1
20200102345411,2020,29,30.0,19,1,3,6,9,4,1
20200102345491,2020,30,20.0,18,1,3,6,3,7,2
20200102345591,2020,37,30.0,17,1,3,6,3,4,1
20200102345741,2020,56,20.0,19,2,3,6,6,4,1
20200102345801,2020,27,30.0,21,1,3,6,3,7,9
20200102345961,2020,51,20.0,7,1,3,3,0,1,1
20200102346051,2020,29,30.0,7,1,2,6,3,7,1
20200102346071,2020,59,30.0,18,1,2,6,0,4,1
20200102346091,2020,25,30.0,9,2,3,6,3,1,1
20200102346131,2020,26,20.0,8,1,3,2,3,1,1
20200102346441,2020,51,20.0,10,1,3,6,3,1,1
20200102346471,2020,37,30.0,7,1,2,6,9,1,1
20200102346581,2020,30,20.0,13,2,3,1,1,1,1
20200102346611,2020,28,30.0,8,1,3,6,3,1,1
20200102346631,2020,34,20.0,7,2,2,6,3,1,1
20200102346681,2020,51,30.0,10,1,3,6,3,1,1
20200102346881,2020,52,30.0,8,1,3,6,9,1,1
20200102346931,2020,46,20.0,21,1,2,6,3,7,1
20200102347241,2020,31,30.0,17,1,3,6,6,4,1
20200102347511,2020,18,40.0,16,1,3,6,9,4,1
20200102347701,2020,30,20.0,19,2,3,6,3,7,1
20200102347801,2020,25,30.0,16,1,3,2,0,1,1
20200102348031,2020,49,20.0,8,1,2,3,0,1,2
20200102348041,2020,27,30.0,7,1,3,9,3,7,9
20200102348121,2020,14,30.0,8,1,3,6,3,1,1
20200102348151,2020,30,40.0,21,1,2,3,3,4,1
20200102348301,2020,23,30.0,8,-1,3,6,3,1,1
20200102348411,2020,50,20.0,11,1,3,6,3,1,1
20200102348621,2020,40,30.0,6,1,3,9,99,7,2
20200102348811,2020,34,30.0,17,2,3,6,3,7,1
20200102348991,2020,52,30.0,9,1,2,1,1,1,1
20200102349281,2020,26,30.0,17,1,3,3,0,4,1
20200102349381,2020,40,30.0,18,1,3,6,0,4,1
20200102349591,2020,30,20.0,17,1,3,1,1,1,1
20200102349681,2020,37,30.0,0,1,3,3,3,4,1
20200102349811,2020,27,20.0,9,2,3,6,3,1,1
20200102350231,2020,41,30.0,19,1,3,6,3,4,2
20200102350281,2020,30,20.0,18,2,3,6,6,4,1
20200102350301,2020,57,20.0,8,1,3,1,2,4,1
20200102350431,2020,35,20.0,8,1,3,1,1,1,1
20200102350451,2020,-1,30.0,8,2,3,6,3,1,9
20200102350541,2020,44,20.0,7,1,3,6,6,1,1
20200102350671,2020,32,20.0,11,2,3,1,2,1,1
20200102350991,2020,27,30.0,9,1,3,6,3,1,4
20200102351001,2020,56,30.0,12,1,2,1,1,1,1
20200102351251,2020,41,30.0,8,2,3,6,1,1,4
20200102351371,2020,27,20.0,8,1,3,6,3,1,1
20200102351621,2020,34,30.0,4,1,3,7,3,4,1
20200102351961,2020,39,30.0,18,1,3,1,1,4,1
20200102352001,2020,31,20.0,19,2,3,6,5,4,1
20200102352351,2020,20,20.0,22,1,3,2,5,4,4
20200102352751,2020,29,20.0,6,1,3,6,3,4,2
20200102352761,2020,46,30.0,16,1,2,6,3,1,1
20200102352831,2020,-1,20.0,18,1,3,6,3,4,9
20200102352891,2020,28,30.0,20,1,3,2,6,4,1
20200102353221,2020,54,30.0,1,1,3,6,0,1,1
20200102353381,2020,18,30.0,22,2,3,9,3,4,9
20200102353511,2020,51,20.0,17,1,3,6,3,4,1
20200102353731,2020,41,20.0,12,1,2,2,6,1,1
20200102354241,2020,23,30.0,21,1,3,6,3,4,1
20200102354641,2020,17,20.0,21,1,3,6,6,4,1
20200102354751,2020,19,20.0,1,2,3,9,0,1,9
20200102355481,2020,34,30.0,17,1,3,9,3,7,2
20200102356251,2020,39,30.0,9,2,3,6,3,1,1
20200102356561,2020,36,20.0,12,1,2,6,3,1,1
20200102356591,2020,28,20.0,8,1,3,3,6,1,1
20200102357511,2020,23,20.0,9,1,3,3,6,1,1
20200102357521,2020,45,20.0,17,1,2,6,6,1,2
20200102358161,2020,31,30.0,14,1,3,7,3,1,1
20200102358281,2020,29,20.0,8,1,2,6,3,1,1
20200102358311,2020,47,30.0,17,2,3,6,3,7,1
20200102358331,2020,29,20.0,9,1,3,6,3,1,1
20200102358341,2020,33,20.0,10,1,3,6,0,1,1
20200102358661,2020,16,30.0,11,1,3,6,3,1,1
20200102358801,2020,54,20.0,14,2,3,7,3,1,1
20200102358871,2020,46,20.0,12,1,3,6,99,1,9
20200102358901,2020,40,30.0,9,1,2,6,6,1,1
20200102358951,2020,49,20.0,8,1,3,6,3,1,2
20200102359491,2020,21,30.0,11,1,3,6,3,1,1
20200102359501,2020,37,20.0,18,1,3,6,8,1,1
20200102359531,2020,55,30.0,18,1,3,6,3,4,2
20200102360121,2020,24,30.0,9,1,3,6,3,1,1
20200102360361,2020,34,30.0,8,2,3,3,1,1,1
20200102360391,2020,30,20.0,10,1,3,6,6,1,1
20200102360461,2020,45,20.0,7,1,3,6,6,1,1
20200102360462,2020,33,20.0,7,1,3,6,6,1,1
20200102360742,2020,78,50.0,9,1,3,3,7,1,1
20200102361241,2020,55,20.0,14,1,2,2,6,1,1
20200102361391,2020,50,20.0,11,2,3,6,1,1,1
20200102361411,2020,25,30.0,16,1,3,2,9,1,1
20200102361611,2020,90,30.0,16,1,3,6,6,1,1
20200102361711,2020,43,30.0,21,1,3,6,3,4,2
20200102361861,2020,30,30.0,21,2,3,6,0,4,2
20200102362151,2020,29,20.0,6,2,3,6,0,6,2
20200102362461,2020,36,30.0,19,1,3,9,0,7,1
20200102362491,2020,47,30.0,8,1,3,2,3,1,2
20200102362591,2020,24,20.0,18,2,3,6,9,4,1
20200102362821,2020,16,30.0,8,1,2,6,3,1,2
20200102363141,2020,53,30.0,18,1,2,6,3,4,1
20200102363331,2020,32,30.0,20,1,3,6,3,4,1
20200102363341,2020,-1,20.0,14,-1,3,6,99,1,1
20200102363411,2020,32,30.0,8,1,3,6,99,1,2
20200102363511,2020,10,20.0,17,1,3,2,8,4,1
20200102363831,2020,49,20.0,9,2,3,6,3,1,2
20200102363871,2020,41,20.0,14,2,3,6,0,1,1
20200102363921,2020,41,30.0,14,1,3,6,9,1,1
20200102364111,2020,38,20.0,20,1,3,2,3,4,1
20200102364371,2020,41,20.0,7,1,3,6,6,1,1
20200102364441,2020,42,20.0,9,1,2,1,2,1,1
20200102364591,2020,15,20.0,10,1,3,6,3,1,1
20200102364811,2020,24,20.0,8,1,3,6,9,1,1
20200102364861,2020,33,30.0,11,1,3,6,3,1,1
20200102364871,2020,54,30.0,6,1,3,1,1,1,1
20200102365101,2020,68,40.0,11,2,3,6,8,1,1
20200102365111,2020,-1,30.0,14,1,3,6,6,1,1
20200102365321,2020,28,20.0,16,1,3,6,1,1,1
20200102365401,2020,48,30.0,16,1,3,3,3,1,1
20200102365861,2020,29,30.0,17,1,3,6,0,4,1
20200102365881,2020,25,20.0,20,1,3,3,0,4,1
20200102366391,2020,-1,30.0,16,1,3,1,1,7,2
20200102366541,2020,62,20.0,10,1,3,6,0,1,2
20200102366941,2020,-1,30.0,10,1,3,6,2,1,2
20200102367171,2020,27,30.0,10,2,2,6,6,1,2
20200102367321,2020,41,30.0,17,1,3,2,6,4,2
20200102368261,2020,30,20.0,12,2,2,6,3,1,2
20200102368801,2020,29,30.0,22,1,2,6,3,4,2
20200102369031,2020,38,30.0,17,2,3,6,3,4,1
20200102369301,2020,43,20.0,6,1,3,2,3,4,2
20200102369391,2020,24,30.0,16,1,3,6,9,1,9
20200102369801,2020,19,20.0,13,1,3,6,0,1,1
20200102370341,2020,35,20.0,8,2,3,6,6,1,1
20200102370351,2020,28,20.0,17,2,3,6,6,4,1
20200102370701,2020,35,30.0,19,2,2,2,8,4,1
20200102370781,2020,32,20.0,8,1,3,6,3,1,2
20200102370831,2020,24,20.0,22,1,2,3,6,4,1
20200102370991,2020,24,40.0,22,1,3,6,0,4,2
20200102371181,2020,27,30.0,16,1,3,2,0,1,1
20200102371271,2020,41,20.0,19,1,3,9,99,4,9
20200102371291,2020,41,20.0,7,1,3,6,3,1,1
20200102371431,2020,25,30.0,7,1,3,6,3,1,1
20200102371481,2020,50,20.0,8,1,3,2,6,1,1
20200102371531,2020,30,30.0,19,1,3,6,3,4,1
20200102371731,2020,56,30.0,10,1,3,6,3,1,1
20200102371921,2020,56,20.0,13,1,3,6,9,1,1
20200102372511,2020,19,30.0,15,1,3,2,6,1,2
20200102373041,2020,-1,40.0,19,1,3,7,8,4,2
20200102373051,2020,22,30.0,21,1,3,3,6,4,2
20200102373061,2020,52,30.0,14,1,3,6,0,1,1
20200102373181,2020,34,30.0,18,1,3,6,9,7,2
20200102373251,2020,24,30.0,20,1,3,6,6,4,2
20200102373371,2020,52,20.0,14,1,2,6,9,1,1
20200102373561,2020,57,20.0,7,1,3,6,3,1,2
20200102373691,2020,23,20.0,8,2,3,6,3,1,1
20200102373841,2020,27,20.0,21,2,3,6,3,7,2
20200102373871,2020,53,20.0,8,2,2,3,3,1,1
20200102374081,2020,28,30.0,0,1,3,1,1,4,2
20200102374211,2020,14,30.0,16,2,3,6,8,1,1
20200102374351,2020,19,30.0,18,-1,3,9,3,4,1
20200102374561,2020,13,30.0,17,1,2,6,9,4,2
20200102374771,2020,32,30.0,16,1,3,6,3,1,2
20200102374881,2020,41,30.0,18,1,3,3,6,4,1
20200102374941,2020,37,20.0,18,1,3,6,3,7,2
20200102374951,2020,42,20.0,21,2,3,6,9,4,2
20200102375261,2020,46,20.0,22,1,3,3,3,4,2
20200102375411,2020,23,30.0,15,1,2,6,0,1,1
20200102375431,2020,23,30.0,8,1,3,9,99,1,9
20200102375551,2020,20,30.0,16,2,3,9,3,1,9
20200102375661,2020,50,20.0,9,1,2,6,0,1,9
20200102375801,2020,37,20.0,8,1,3,7,3,1,2
20200102375921,2020,24,40.0,22,-1,3,6,3,7,1
20200102376091,2020,40,30.0,16,1,3,6,3,1,1
20200102376151,2020,24,30.0,7,2,3,2,0,6,2
20200102376181,2020,51,30.0,11,2,2,6,6,1,1
20200102376442,2020,39,30.0,19,1,3,3,3,4,2
20200102376501,2020,36,20.0,17,1,3,2,6,1,2
20200102376581,2020,23,20.0,18,1,3,6,3,4,1
20200102376901,2020,33,20.0,21,1,3,6,3,4,1
20200102376971,2020,24,30.0,18,1,3,6,5,4,2
20200102377371,2020,27,20.0,7,1,3,6,6,1,1
20200102377381,2020,35,30.0,7,1,3,9,6,1,1
20200102377491,2020,55,30.0,6,1,2,2,99,4,2
20200102377621,2020,46,20.0,13,2,3,9,3,1,9
20200102377881,2020,27,20.0,18,-1,3,6,3,4,2
20200102377931,2020,-1,30.0,19,1,3,9,3,4,9
20200102377971,2020,74,20.0,15,2,2,6,3,1,1
20200102378321,2020,25,20.0,17,2,3,3,8,4,1
20200102378451,2020,34,30.0,7,2,3,6,0,1,1
20200102378471,2020,17,20.0,17,1,3,7,0,1,1
20200102379501,2020,43,20.0,17,1,3,1,1,1,1
20200102380031,2020,30,20.0,17,1,3,6,3,4,1
20200102380611,2020,43,30.0,8,2,3,9,9,1,1
20200102380841,2020,39,30.0,6,1,3,2,9,1,1
20200102381131,2020,30,30.0,19,2,3,6,9,4,1
20200102381201,2020,29,20.0,18,2,3,3,6,4,1
20200102381361,2020,33,20.0,14,1,3,1,2,1,2
20200102381431,2020,46,20.0,21,1,3,6,3,4,1
20200102381881,2020,23,20.0,9,1,2,6,0,1,2
20200102382071,2020,46,20.0,17,2,3,6,9,1,2
20200102382111,2020,28,30.0,8,2,3,3,3,1,2
20200102382361,2020,26,20.0,7,2,2,1,1,1,2
20200102382851,2020,36,50.0,17,2,3,3,3,1,2
20200102382911,2020,-1,20.0,17,1,3,6,9,4,1
20200102383021,2020,23,30.0,17,1,3,1,1,1,2
20200102383221,2020,19,20.0,8,1,3,6,6,1,1
20200102383311,2020,39,30.0,6,1,3,6,3,1,1
20200102383531,2020,32,30.0,17,1,3,6,99,7,9
20200102383551,2020,60,30.0,7,1,3,6,3,1,1
20200102383801,2020,30,30.0,19,1,3,6,3,4,2
20200102384341,2020,-1,30.0,17,1,2,6,3,1,1
20200102384431,2020,22,20.0,18,2,3,1,1,4,2
20200102384741,2020,28,30.0,9,1,3,6,3,1,2
20200102384841,2020,58,30.0,15,1,3,6,3,1,2
20200102385221,2020,55,30.0,8,1,2,6,0,1,1
20200102385351,2020,39,30.0,9,2,2,3,6,1,1
20200102385461,2020,15,30.0,8,1,3,1,2,1,1
20200102385511,2020,50,30.0,7,2,3,1,2,1,1
20200102385531,2020,55,30.0,8,1,3,6,3,1,1
20200102385541,2020,22,20.0,16,2,3,6,6,1,1
20200102386041,2020,53,20.0,18,1,3,6,9,4,2
20200102386191,2020,43,30.0,8,1,3,1,1,1,1
20200102386201,2020,23,20.0,15,1,3,3,3,1,1
20200102386291,2020,35,20.0,12,1,3,6,0,1,1
20200102386401,2020,40,30.0,13,1,3,6,3,1,1
20200102386421,2020,25,30.0,21,1,3,6,6,7,2
20200102386691,2020,36,20.0,19,2,3,6,0,4,1
20200102386841,2020,23,30.0,9,1,3,1,1,1,1
20200102386891,2020,26,30.0,16,1,3,3,0,1,1
20200102387051,2020,52,40.0,0,1,2,1,1,4,1
20200102387101,2020,53,20.0,6,1,2,1,3,1,1
20200102387161,2020,53,30.0,7,1,3,3,0,1,1
20200102387501,2020,41,20.0,10,1,3,2,3,1,2
20200102387811,2020,42,30.0,7,1,2,6,3,1,1
20200102387831,2020,32,20.0,16,1,3,9,6,1,2
20200102387911,2020,33,30.0,8,2,3,6,3,1,2
20200102388051,2020,33,30.0,19,1,3,6,0,4,9
20200102388091,2020,26,30.0,10,1,3,6,6,1,1
20200102388721,2020,32,20.0,18,1,3,6,3,4,1
20200102388861,2020,38,30.0,22,1,3,6,3,4,2
20200102389151,2020,38,20.0,8,2,3,9,3,7,9
20200102389221,2020,52,20.0,16,1,3,9,99,1,9
20200102389261,2020,48,30.0,8,1,3,6,3,1,2
20200102389291,2020,29,20.0,9,1,3,6,3,1,2
20200102389371,2020,33,20.0,8,1,3,6,3,1,2
20200102389531,2020,48,30.0,17,2,3,6,6,7,2
20200102389571,2020,44,30.0,7,1,3,2,9,1,2
20200102389711,2020,59,20.0,7,1,3,1,1,1,2
20200102389911,2020,-1,20.0,9,1,3,7,5,1,1
20200102390281,2020,67,40.0,15,1,2,6,0,1,2
20200102390421,2020,44,30.0,17,1,3,6,3,4,2
20200102390711,2020,33,30.0,18,1,3,1,2,4,2
20200102390771,2020,17,20.0,18,2,2,6,3,4,2
20200102390821,2020,56,30.0,17,1,3,6,3,4,2
20200102390921,2020,25,20.0,17,1,3,6,6,1,2
20200102391081,2020,48,30.0,22,1,3,6,7,4,2
20200102391181,2020,28,20.0,16,2,2,6,0,1,9
20200102391511,2020,33,30.0,8,1,3,6,3,1,2
20200102391631,2020,46,30.0,7,1,3,6,3,1,2
20200102391941,2020,54,30.0,13,1,3,6,9,1,1
20200102393221,2020,77,30.0,10,1,3,6,3,1,1
20200102393311,2020,25,30.0,11,2,3,2,0,1,1
20200102393351,2020,14,20.0,9,2,3,6,3,1,1
20200102393921,2020,57,30.0,18,1,3,6,3,4,1
20200102394161,2020,17,30.0,15,1,3,1,1,1,1
20200102394221,2020,44,20.0,18,2,3,2,3,4,2
20200102394241,2020,22,30.0,20,1,3,6,3,1,1
20200102394521,2020,23,30.0,15,2,3,6,99,1,9
20200102394611,2020,29,30.0,19,1,3,6,6,4,2
20200102394671,2020,29,20.0,7,2,3,2,0,1,2
20200102394741,2020,50,30.0,8,2,3,6,6,1,2
20200102394761,2020,40,20.0,9,2,2,6,0,1,2
20200102394891,2020,30,20.0,8,1,3,6,3,1,2
20200102395011,2020,26,30.0,9,2,3,6,0,1,1
20200102395181,2020,38,20.0,11,2,3,6,3,1,1
20200102395381,2020,44,30.0,8,1,2,6,0,1,2
20200102395951,2020,41,30.0,18,1,3,6,0,4,2
20200102396221,2020,29,30.0,18,1,3,6,6,4,1
20200102396291,2020,36,20.0,18,1,3,2,3,4,1
20200102396301,2020,31,20.0,21,-1,3,6,3,4,1
20200102396451,2020,25,30.0,14,1,3,6,3,1,1
20200102396471,2020,52,30.0,19,1,3,6,3,4,1
20200102396561,2020,30,30.0,21,1,2,3,3,4,1
20200102396701,2020,41,30.0,17,1,3,9,6,1,9
20200102396761,2020,59,30.0,6,1,3,1,1,1,1
20200102396771,2020,26,20.0,7,1,3,9,3,1,1
20200102397231,2020,18,30.0,14,1,3,6,9,1,1
20200102397381,2020,37,30.0,7,1,3,6,6,1,1
20200102397581,2020,56,30.0,12,1,3,6,7,1,1
20200102397651,2020,39,30.0,7,1,3,3,7,1,1
20200102398011,2020,32,30.0,8,1,3,6,99,1,1
20200102398041,2020,32,20.0,7,1,3,6,3,1,1
20200102398201,2020,59,30.0,8,1,3,1,2,1,1
20200102398221,2020,49,30.0,8,1,2,6,3,1,1
20200102398231,2020,-1,20.0,17,1,3,6,3,7,1
20200102398271,2020,41,30.0,15,1,3,3,6,1,1
20200102398471,2020,28,20.0,20,1,3,6,6,4,1
20200102398551,2020,39,30.0,18,1,3,6,3,4,2
20200102398781,2020,36,50.0,6,1,3,3,1,4,1
20200102398841,2020,50,20.0,8,1,3,2,6,1,1
20200102398891,2020,27,20.0,8,1,3,2,3,1,1
20200102398941,2020,46,20.0,7,1,3,3,3,1,1
20200102399041,2020,44,20.0,11,1,3,6,3,1,1
20200102399191,2020,30,30.0,7,1,3,6,3,1,9
20200102399611,2020,45,20.0,12,1,3,3,0,1,1
20200102399751,2020,28,20.0,5,2,3,6,6,4,1
20200102400081,2020,61,20.0,17,2,3,6,3,4,2
20200102400151,2020,62,20.0,19,1,3,6,9,4,9
20200102400161,2020,43,30.0,18,1,2,6,0,4,2
20200102400211,2020,35,30.0,18,1,3,6,99,4,2
20200102400241,2020,24,30.0,18,1,3,6,3,4,2
20200102400381,2020,40,30.0,17,2,3,6,9,4,2
20200102400541,2020,44,20.0,14,1,3,6,0,1,2
20200102400601,2020,30,40.0,18,2,3,3,6,1,2
20200102400602,2020,-1,40.0,18,1,3,3,6,1,2
20200102400671,2020,17,20.0,15,1,2,6,0,1,2
20200102400731,2020,29,20.0,9,2,3,6,0,1,1
20200102401021,2020,23,20.0,8,2,2,2,6,1,2
20200102401181,2020,35,20.0,8,2,3,6,3,1,2
20200102401311,2020,52,20.0,12,2,2,6,3,1,1
20200102401341,2020,-1,30.0,8,-1,3,6,99,1,2
20200102401451,2020,57,30.0,11,1,2,6,0,1,1
20200102402091,2020,23,20.0,8,2,3,6,0,1,2
20200102402111,2020,54,30.0,13,1,2,6,6,1,2
20200102402411,2020,36,30.0,16,2,2,6,3,5,2
20200102402841,2020,26,30.0,8,1,3,6,3,1,2
20200102403031,2020,42,30.0,20,1,3,3,8,4,2
20200102403101,2020,43,20.0,18,1,3,2,3,4,2
20200102403201,2020,43,30.0,18,1,3,1,1,4,2
20200102403371,2020,31,30.0,4,1,3,6,2,1,2
20200102403721,2020,36,20.0,10,1,3,6,3,1,1
20200102404161,2020,84,20.0,12,1,3,6,3,1,1
20200102404211,2020,28,20.0,10,2,3,6,3,1,1
20200102404281,2020,39,30.0,10,1,2,6,3,1,2
20200102404401,2020,28,20.0,20,1,3,6,3,4,2
20200102404651,2020,40,30.0,18,1,3,6,6,4,2
20200102404981,2020,21,30.0,17,1,3,6,0,4,1
20200102405051,2020,39,20.0,11,1,3,6,0,1,1
20200102405121,2020,23,20.0,20,2,3,1,1,4,1
20200102405231,2020,41,30.0,16,1,3,6,6,1,1
20200102405421,2020,28,30.0,17,1,2,6,0,1,1
20200102405461,2020,46,30.0,21,1,3,3,0,4,1
20200102405491,2020,45,30.0,17,1,3,3,3,1,1
20200102405561,2020,26,30.0,9,1,3,6,3,1,1
20200102405621,2020,35,20.0,17,1,3,2,5,1,1
20200102405691,2020,41,30.0,22,1,3,6,3,4,1
20200102405821,2020,27,20.0,23,1,3,6,9,4,1
20200102405881,2020,28,20.0,5,1,2,2,3,4,1
20200102406151,2020,31,30.0,23,2,3,9,6,4,9
20200102406351,2020,35,30.0,12,1,3,6,3,1,1
20200102406391,2020,55,30.0,10,1,3,1,2,1,1
20200102406491,2020,32,20.0,9,1,3,3,9,1,1
20200102406571,2020,46,30.0,13,1,3,3,3,1,1
20200102406661,2020,27,20.0,17,2,3,9,99,7,2
20200102406791,2020,19,30.0,17,1,3,3,0,1,1
20200102406861,2020,46,30.0,16,1,3,3,3,1,1
20200102406961,2020,29,30.0,19,1,2,6,3,4,1
20200102407611,2020,29,30.0,2,1,3,1,1,4,1
20200102407681,2020,77,30.0,9,1,2,6,3,1,1
20200102407821,2020,14,20.0,0,1,2,2,0,4,9
20200102407871,2020,35,30.0,17,2,3,9,3,4,9
20200102408011,2020,61,30.0,18,2,3,6,3,7,1
20200102408161,2020,69,30.0,11,1,3,6,8,1,1
20200102408381,2020,32,30.0,12,1,3,6,3,1,1
20200102408461,2020,56,30.0,16,2,3,6,3,1,2
20200102408501,2020,66,20.0,16,1,3,2,5,1,1
20200102408711,2020,-1,30.0,16,1,3,6,3,1,1
20200102408921,2020,24,20.0,20,1,3,6,0,4,2
20200102409201,2020,30,20.0,7,2,3,6,3,1,1
20200102409301,2020,24,20.0,8,1,3,6,3,1,1
20200102409391,2020,33,30.0,9,1,2,6,3,1,1
20200102409551,2020,44,20.0,8,1,3,6,8,1,1
20200102409611,2020,47,30.0,15,1,3,6,99,1,1
20200102409921,2020,48,20.0,8,1,2,6,3,1,1
20200102410551,2020,42,30.0,10,1,3,6,3,1,1
20200102410711,2020,24,30.0,7,1,3,6,99,1,1
20200102410961,2020,55,30.0,19,1,2,6,6,4,1
20200102411011,2020,44,30.0,17,1,3,6,3,1,1
20200102411311,2020,26,30.0,23,1,3,6,8,4,2
20200102411651,2020,38,20.0,9,1,3,6,3,1,2
20200102411841,2020,26,30.0,8,1,3,6,6,1,1
20200102411991,2020,11,20.0,15,1,3,6,99,1,2
20200102412201,2020,59,20.0,14,1,3,6,9,1,1
20200102412541,2020,19,30.0,13,1,3,6,0,1,1
20200102412781,2020,26,20.0,8,1,3,1,2,1,2
20200102412831,2020,33,20.0,7,1,3,2,3,1,2
20200102413011,2020,39,30.0,22,1,3,6,99,4,1
20200102413031,2020,48,20.0,18,1,3,1,2,7,9
20200102413121,2020,30,30.0,18,1,3,6,3,1,2
20200102413171,2020,24,20.0,8,1,3,9,3,1,2
20200102413201,2020,41,20.0,8,1,3,6,3,1,1
20200102413261,2020,41,30.0,21,2,3,6,3,4,2
20200102413331,2020,67,20.0,12,1,3,6,3,1,1
20200102413351,2020,45,30.0,21,1,3,6,3,4,2
20200102413391,2020,24,30.0,23,1,3,2,0,4,2
20200102413612,2020,53,30.0,8,1,3,6,5,1,1
20200102413631,2020,39,20.0,7,1,3,6,3,1,1
20200102413741,2020,33,20.0,18,1,3,6,0,7,2
20200102413761,2020,69,20.0,9,1,3,6,3,1,1
20200102413811,2020,34,20.0,17,1,3,6,6,1,1
20200102414031,2020,42,20.0,0,1,3,6,3,7,9
20200102414331,2020,38,30.0,9,1,3,6,99,1,1
20200102414341,2020,65,30.0,9,1,3,6,3,1,1
20200102414351,2020,52,30.0,6,1,3,6,6,1,1
20200102414361,2020,29,30.0,21,1,3,3,3,4,2
20200102414421,2020,51,20.0,12,2,3,6,3,1,1
20200102414531,2020,58,20.0,11,1,3,6,3,1,1
20200102414621,2020,92,30.0,14,1,3,6,3,1,1
20200102414651,2020,38,30.0,7,1,2,6,6,1,2
20200102414791,2020,53,20.0,17,1,3,6,3,1,1
20200102415491,2020,65,30.0,15,1,3,6,3,1,1
20200102415581,2020,36,20.0,22,2,2,6,3,4,2
20200102415971,2020,39,20.0,9,1,3,6,3,1,1
20200102416041,2020,24,30.0,11,1,3,2,3,6,9
20200102416601,2020,46,30.0,14,1,3,1,1,1,2
20200102416981,2020,53,20.0,8,1,2,6,3,1,1
20200102417051,2020,29,30.0,6,1,3,9,0,1,9
20200102417322,2020,30,20.0,19,2,3,6,3,4,1
20200102417511,2020,18,30.0,18,1,2,6,0,1,2
20200102417751,2020,27,30.0,22,2,3,6,6,4,1
20200102418011,2020,26,30.0,6,2,3,3,1,1,1
20200102419181,2020,48,30.0,17,1,2,6,8,1,1
20200102419201,2020,25,20.0,16,2,3,6,0,1,1
20200102419901,2020,-1,20.0,14,1,3,6,6,1,2
20200102420101,2020,49,30.0,18,1,2,1,1,4,2
20200102420541,2020,60,30.0,8,1,3,1,1,1,2
20200102420772,2020,25,20.0,17,1,2,6,3,1,1
